V1	C2	V3	C4
-0.1309244	-0.0430311	-0.1309244	-0.0430311
-0.04928739	-0.01617481	-0.04928739	-0.01617481
-0.01852474	-0.00622578	-0.01852474	-0.00622578
-0.0069277	-0.00234993	-0.0069277	-0.00234993
-0.002472	-0.00112918	-0.002472	-0.00112918
0.0512711	0.01693777	0.0512711	0.01693777
0.14261299	0.04727317	0.14261299	0.04727317
0.32166508	0.10556352	0.32166508	0.10556352
0.1924192	0.06292917	0.1924192	0.06292917
0.07248146	0.02365185	0.07248146	0.02365185
0.02728355	0.00888089	0.02728355	0.00888089
0.01028474	0.00323496	0.01028474	0.00323496
0.00393689	0.00103763	0.00393689	0.00103763
0.00146489	0.0003357	0.00146489	0.0003357
-0.16418958	-0.05389569	-0.16418958	-0.05389569
-0.15131077	-0.04956206	-0.15131077	-0.04956206
-0.25086215	-0.08239998	-0.25086215	-0.08239998
-0.09445479	-0.03112888	-0.09445479	-0.03112888
-0.03555406	-0.01171911	-0.03555406	-0.01171911
-0.01336711	-0.00442518	-0.01336711	-0.00442518
-0.004944	-0.00183111	-0.004944	-0.00183111
-0.00186163	-0.00076296	-0.00186163	-0.00076296
0.15146336	0.04971465	0.15146336	0.04971465
0.1404767	0.04605243	0.1404767	0.04605243
0.36930448	0.12103641	0.36930448	0.12103641
0.13910337	0.04553362	0.13910337	0.04553362
0.05236976	0.01709037	0.05236976	0.01709037
0.01971496	0.00634785	0.01971496	0.00634785
0.007416	0.00231941	0.007416	0.00231941
0.0028077	0.00076296	0.0028077	0.00076296
-0.07544176	-0.02478103	-0.07544176	-0.02478103
-0.15475936	-0.05084383	-0.15475936	-0.05084383
-0.32065797	-0.10525834	-0.32065797	-0.10525834
-0.18097477	-0.05948057	-0.18097477	-0.05948057
-0.06814783	-0.02237007	-0.06814783	-0.02237007
-0.02563555	-0.00845363	-0.02563555	-0.00845363
-0.00958281	-0.00323496	-0.00958281	-0.00323496
-0.00360118	-0.00125126	-0.00360118	-0.00125126
-0.00137333	-0.00030519	-0.00137333	-0.00030519
0.14612262	0.04791406	0.14612262	0.04791406
0.14783166	0.04846339	0.14783166	0.04846339
0.26575518	0.08691671	0.26575518	0.08691671
0.10003968	0.0328074	0.10003968	0.0328074
0.03769036	0.01229896	0.03769036	0.01229896
0.01416059	0.00457778	0.01416059	0.00457778
0.0052797	0.00170904	0.0052797	0.00170904
0.00195318	0.00067141	0.00195318	0.00067141
-0.1701712	-0.05575732	-0.1701712	-0.05575732
-0.14615314	-0.04806665	-0.14615314	-0.04806665
-0.34650716	-0.11404767	-0.34650716	-0.11404767
-0.13046663	-0.04300058	-0.13046663	-0.04300058
-0.0491348	-0.01620533	-0.0491348	-0.01620533
-0.01849422	-0.00604266	-0.01849422	-0.00604266
-0.0069277	-0.00225837	-0.0069277	-0.00225837
-0.00259407	-0.00091556	-0.00259407	-0.00091556
0.05722221	0.01882992	0.05722221	0.01882992
0.14093448	0.04635762	0.14093448	0.04635762
0.32248908	0.10574663	0.32248908	0.10574663
0.19211401	0.06274606	0.19211401	0.06274606
0.07235938	0.02356029	0.07235938	0.02356029
0.02722251	0.00878933	0.02722251	0.00878933
0.01025422	0.00323496	0.01025422	0.00323496
0.00384533	0.00119022	0.00384533	0.00119022
0.00146489	0.00039674	0.00146489	0.00039674
-0.16400647	-0.05386517	-0.16400647	-0.05386517
-0.15222633	-0.05001984	-0.15222633	-0.05001984
-0.24985504	-0.08218635	-0.24985504	-0.08218635
-0.09408856	-0.03103732	-0.09408856	-0.03103732
-0.03540147	-0.01171911	-0.03540147	-0.01171911
-0.01330607	-0.00436415	-0.01330607	-0.00436415
-0.00503555	-0.00152593	-0.00503555	-0.00152593
-0.00183111	-0.00070193	-0.00183111	-0.00070193
0.15738395	0.05166784	0.15738395	0.05166784
0.15070041	0.0494705	0.15070041	0.0494705
0.36683249	0.12021241	0.36683249	0.12021241
0.13818781	0.04513688	0.13818781	0.04513688
0.05203406	0.01696829	0.05203406	0.01696829
0.0196234	0.00625629	0.0196234	0.00625629
0.00738548	0.00225837	0.00738548	0.00225837
0.00274667	0.00088504	0.00274667	0.00088504
-0.07745598	-0.02523881	-0.07745598	-0.02523881
-0.15222633	-0.04992828	-0.15222633	-0.04992828
-0.32120731	-0.10550249	-0.32120731	-0.10550249
-0.18112735	-0.05954161	-0.18112735	-0.05954161
-0.06820887	-0.02240059	-0.06820887	-0.02240059
-0.02563555	-0.00851466	-0.02563555	-0.00851466
-0.00961333	-0.003296	-0.00961333	-0.003296
-0.00360118	-0.00128178	-0.00360118	-0.00128178
-0.00137333	-0.00036622	-0.00137333	-0.00036622
0.15335551	0.0504471	0.15335551	0.0504471
0.14062929	0.04629658	0.14062929	0.04629658
0.26514482	0.08691671	0.26514482	0.08691671
0.09985656	0.03262429	0.09985656	0.03262429
0.0375988	0.01226844	0.0375988	0.01226844
0.01416059	0.00451674	0.01416059	0.00451674
0.00534074	0.001648	0.00534074	0.001648
0.0019837	0.00057985	0.0019837	0.00057985
-0.17871639	-0.05862606	-0.17871639	-0.05862606
-0.15585802	-0.05124058	-0.15585802	-0.05124058
-0.34391308	-0.11310159	-0.34391308	-0.11310159
-0.12949003	-0.04260384	-0.12949003	-0.04260384
-0.04873806	-0.01608326	-0.04873806	-0.01608326
-0.01831111	-0.00616474	-0.01831111	-0.00616474
-0.00683615	-0.00234993	-0.00683615	-0.00234993
-0.00250252	-0.00106815	-0.00250252	-0.00106815
0.05932798	0.01944029	0.05932798	0.01944029
0.1421247	0.04663228	0.1421247	0.04663228
0.33100376	0.10873745	0.33100376	0.10873745
0.19019136	0.06228828	0.19019136	0.06228828
0.07162694	0.02334666	0.07162694	0.02334666
0.02700888	0.00869778	0.02700888	0.00869778
0.01016266	0.00320444	0.01016266	0.00320444
0.00384533	0.00109867	0.00384533	0.00109867
0.00146489	0.00027467	0.00146489	0.00027467
-0.16864528	-0.05542161	-0.16864528	-0.05542161
-0.14557329	-0.04770043	-0.14557329	-0.04770043
-0.24839015	-0.0814539	-0.24839015	-0.0814539
-0.09350871	-0.03073214	-0.09350871	-0.03073214
-0.03515732	-0.01171911	-0.03515732	-0.01171911
-0.01324503	-0.00436415	-0.01324503	-0.00436415
-0.00488296	-0.00180059	-0.00488296	-0.00180059
-0.00183111	-0.00067141	-0.00183111	-0.00067141
0.15469833	0.05066073	0.15469833	0.05066073
0.14386426	0.04736473	0.14386426	0.04736473
0.36643574	0.11996826	0.36643574	0.11996826
0.13800471	0.04513688	0.13800471	0.04513688
0.0519425	0.01702933	0.0519425	0.01702933
0.01959288	0.00625629	0.01959288	0.00625629
0.00735496	0.00231941	0.00735496	0.00231941
0.00277718	0.00076296	0.00277718	0.00076296
-0.08844264	-0.02893155	-0.08844264	-0.02893155
-0.15338603	-0.0504471	-0.15338603	-0.0504471
-0.32425916	-0.10666219	-0.32425916	-0.10666219
-0.17932676	-0.05905332	-0.17932676	-0.05905332
-0.06753746	-0.02218696	-0.06753746	-0.02218696
-0.0253914	-0.00836207	-0.0253914	-0.00836207
-0.00952177	-0.00317392	-0.00952177	-0.00317392
-0.00354015	-0.00125126	-0.00354015	-0.00125126
-0.0013123	-0.00042726	-0.0013123	-0.00042726
0.14990692	0.04925688	0.14990692	0.04925688
0.13800471	0.04507584	0.13800471	0.04507584
0.2641682	0.08630635	0.2641682	0.08630635
0.09945982	0.03241066	0.09945982	0.03241066
0.03744621	0.01217689	0.03744621	0.01217689
0.01406903	0.00460829	0.01406903	0.00460829
0.00531022	0.00167852	0.00531022	0.00167852
0.00201422	0.00064089	0.00201422	0.00064089
-0.17230751	-0.05667287	-0.17230751	-0.05667287
-0.14755699	-0.04852443	-0.14755699	-0.04852443
-0.34379101	-0.11319315	-0.34379101	-0.11319315
-0.12945952	-0.0426954	-0.12945952	-0.0426954
-0.04873806	-0.01611377	-0.04873806	-0.01611377
-0.01831111	-0.00616474	-0.01831111	-0.00616474
-0.00689718	-0.00225837	-0.00689718	-0.00225837
-0.00253304	-0.00097659	-0.00253304	-0.00097659
0.06784265	0.02246162	0.06784265	0.02246162
0.14264351	0.04690695	0.14264351	0.04690695
0.32209235	0.10556352	0.32209235	0.10556352
0.19077121	0.06237983	0.19077121	0.06237983
0.07184057	0.02352977	0.07184057	0.02352977
0.02706992	0.00866726	0.02706992	0.00866726
0.01016266	0.003296	0.01016266	0.003296
0.00381481	0.00122074	0.00381481	0.00122074
0.00143437	0.00042726	0.00143437	0.00042726
-0.16394544	-0.05383465	-0.16394544	-0.05383465
-0.13925596	-0.04553362	-0.13925596	-0.04553362
-0.24771874	-0.08157597	-0.24771874	-0.08157597
-0.09326456	-0.03076266	-0.09326456	-0.03076266
-0.03509629	-0.01165807	-0.03509629	-0.01165807
-0.013184	-0.00442518	-0.013184	-0.00442518
-0.00488296	-0.00180059	-0.00488296	-0.00180059
-0.00186163	-0.00057985	-0.00186163	-0.00057985
0.14813684	0.04870754	0.14813684	0.04870754
0.13757744	0.04513688	0.13757744	0.04513688
0.36378062	0.11911374	0.36378062	0.11911374
0.1369976	0.04483169	0.1369976	0.04483169
0.0516068	0.01675466	0.0516068	0.01675466
0.01947081	0.00613422	0.01947081	0.00613422
0.00729392	0.00225837	0.00729392	0.00225837
0.00271615	0.00085452	0.00271615	0.00085452
-0.09179968	-0.0298471	-0.09179968	-0.0298471
-0.15231788	-0.0499588	-0.15231788	-0.0499588
-0.32667011	-0.10727256	-0.32667011	-0.10727256
-0.17886898	-0.05883969	-0.17886898	-0.05883969
-0.06732383	-0.02218696	-0.06732383	-0.02218696
-0.02529984	-0.00839259	-0.02529984	-0.00839259
-0.00946074	-0.00323496	-0.00946074	-0.00323496
-0.00350963	-0.00134281	-0.00350963	-0.00134281
-0.0013123	-0.0004883	-0.0013123	-0.0004883
0.14831996	0.04882962	0.14831996	0.04882962
0.13702811	0.0450148	0.13702811	0.0450148
0.26276436	0.08597064	0.26276436	0.08597064
0.09894101	0.0323191	0.09894101	0.0323191
0.0372631	0.01214637	0.0372631	0.01214637
0.014008	0.00457778	0.014008	0.00457778
0.00531022	0.00152593	0.00531022	0.00152593
0.00201422	0.00045778	0.00201422	0.00045778
-0.16641743	-0.05456709	-0.16641743	-0.05456709
-0.14304025	-0.04684591	-0.14304025	-0.04684591
-0.34192938	-0.11233863	-0.34192938	-0.11233863
-0.1287576	-0.04235969	-0.1287576	-0.04235969
-0.04846339	-0.01593066	-0.04846339	-0.01593066
-0.01818903	-0.00613422	-0.01818903	-0.00613422
-0.00680563	-0.00231941	-0.00680563	-0.00231941
-0.002472	-0.00112918	-0.002472	-0.00112918
0.06283761	0.02050844	0.06283761	0.02050844
0.14300974	0.04690695	0.14300974	0.04690695
0.32743308	0.10748619	0.32743308	0.10748619
0.18933684	0.06201361	0.18933684	0.06201361
0.07129124	0.02334666	0.07129124	0.02334666
0.02685629	0.00869778	0.02685629	0.00869778
0.01010163	0.00323496	0.01010163	0.00323496
0.0037843	0.00119022	0.0037843	0.00119022
0.00143437	0.00042726	0.00143437	0.00042726
-0.162389	-0.05334635	-0.162389	-0.05334635
-0.14148381	-0.04647969	-0.14148381	-0.04647969
-0.24741356	-0.08127079	-0.24741356	-0.08127079
-0.09317301	-0.03057955	-0.09317301	-0.03057955
-0.03509629	-0.011536	-0.03509629	-0.011536
-0.01321451	-0.00430311	-0.01321451	-0.00430311
-0.00491348	-0.00170904	-0.00491348	-0.00170904
-0.00183111	-0.00064089	-0.00183111	-0.00064089
0.15265359	0.04998932	0.15265359	0.04998932
0.13455611	0.04400769	0.13455611	0.04400769
0.3638722	0.11914426	0.3638722	0.11914426
0.13705863	0.04480117	0.13705863	0.04480117
0.05154576	0.01696829	0.05154576	0.01696829
0.01940977	0.00628681	0.01940977	0.00628681
0.00732444	0.00228889	0.00732444	0.00228889
0.00274667	0.000824	0.00274667	0.000824
-0.08987701	-0.02926725	-0.08987701	-0.02926725
-0.15497299	-0.05099643	-0.15497299	-0.05099643
-0.32132939	-0.10559404	-0.32132939	-0.10559404
-0.17838068	-0.05868709	-0.17838068	-0.05868709
-0.06717124	-0.02212592	-0.06717124	-0.02212592
-0.02529984	-0.00814844	-0.02529984	-0.00814844
-0.00946074	-0.00317392	-0.00946074	-0.00317392
-0.00350963	-0.00128178	-0.00350963	-0.00128178
-0.00128178	-0.00045778	-0.00128178	-0.00045778
0.15112767	0.04956206	0.15112767	0.04956206
0.14783166	0.04858547	0.14783166	0.04858547
0.26169622	0.0855739	0.26169622	0.0855739
0.09857479	0.03207495	0.09857479	0.03207495
0.03711051	0.01205481	0.03711051	0.01205481
0.01391644	0.00460829	0.01391644	0.00460829
0.0052797	0.00155644	0.0052797	0.00155644
0.0019837	0.00061037	0.0019837	0.00061037
-0.17212439	-0.05639821	-0.17212439	-0.05639821
-0.13937803	-0.04586932	-0.13937803	-0.04586932
-0.3404645	-0.11197241	-0.3404645	-0.11197241
-0.12820826	-0.04214606	-0.12820826	-0.04214606
-0.04824976	-0.01596118	-0.04824976	-0.01596118
-0.01812799	-0.00607318	-0.01812799	-0.00607318
-0.00683615	-0.00228889	-0.00683615	-0.00228889
-0.00256355	-0.00088504	-0.00256355	-0.00088504
0.06280709	0.02056948	0.06280709	0.02056948
0.14255196	0.04684591	0.14255196	0.04684591
0.32435071	0.10638753	0.32435071	0.10638753
0.18881802	0.0618305	0.18881802	0.0618305
0.07113864	0.02313303	0.07113864	0.02313303
0.02679525	0.00866726	0.02679525	0.00866726
0.01010163	0.00317392	0.01010163	0.00317392
0.00375378	0.00122074	0.00375378	0.00122074
0.00134281	0.00054933	0.00134281	0.00054933
-0.16440322	-0.05386517	-0.16440322	-0.05386517
-0.15225685	-0.0499588	-0.15225685	-0.0499588
-0.24533829	-0.08069094	-0.24533829	-0.08069094
-0.09241004	-0.03036592	-0.09241004	-0.03036592
-0.03476058	-0.011536	-0.03476058	-0.011536
-0.01306192	-0.00442518	-0.01306192	-0.00442518
-0.00482192	-0.00183111	-0.00482192	-0.00183111
-0.00177007	-0.00076296	-0.00177007	-0.00076296
0.15179907	0.05001984	0.15179907	0.05001984
0.1378521	0.04528947	0.1378521	0.04528947
0.36091191	0.11816767	0.36091191	0.11816767
0.13592944	0.04443495	0.13592944	0.04443495
0.05114902	0.01675466	0.05114902	0.01675466
0.01931822	0.0061037	0.01931822	0.0061037
0.00723289	0.00225837	0.00723289	0.00225837
0.00271615	0.000824	0.00271615	0.000824
-0.08496353	-0.0278634	-0.08496353	-0.0278634
-0.15219581	-0.0499588	-0.15219581	-0.0499588
-0.32868436	-0.10791345	-0.32868436	-0.10791345
-0.17737357	-0.05835139	-0.17737357	-0.05835139
-0.0667745	-0.02203436	-0.0667745	-0.02203436
-0.02511673	-0.00833155	-0.02511673	-0.00833155
-0.00943022	-0.00311289	-0.00943022	-0.00311289
-0.00347911	-0.00137333	-0.00347911	-0.00137333
-0.00128178	-0.00057985	-0.00128178	-0.00057985
0.14383374	0.04724265	0.14383374	0.04724265
0.1460921	0.04803614	0.1460921	0.04803614
0.26059756	0.08529923	0.26059756	0.08529923
0.09811701	0.03207495	0.09811701	0.03207495
0.03695792	0.01202429	0.03695792	0.01202429
0.01388592	0.00454726	0.01388592	0.00454726
0.00521867	0.00167852	0.00521867	0.00167852
0.0019837	0.00051881	0.0019837	0.00051881
-0.17126988	-0.05618457	-0.17126988	-0.05618457
-0.14749596	-0.04846339	-0.14749596	-0.04846339
-0.33814508	-0.11102634	-0.33814508	-0.11102634
-0.12738426	-0.04168829	-0.12738426	-0.04168829
-0.04794458	-0.01577807	-0.04794458	-0.01577807
-0.01800592	-0.00601215	-0.01800592	-0.00601215
-0.00674459	-0.00228889	-0.00674459	-0.00228889
-0.002472	-0.00094607	-0.002472	-0.00094607
0.06485184	0.02130192	0.06485184	0.02130192
0.14224677	0.04657125	0.14224677	0.04657125
0.33259073	0.10913419	0.33259073	0.10913419
0.18732262	0.0613422	0.18732262	0.0613422
0.07055879	0.02304148	0.07055879	0.02304148
0.02652058	0.00875881	0.02652058	0.00875881
0.00997955	0.00323496	0.00997955	0.00323496
0.0037843	0.00119022	0.0037843	0.00119022
0.00140385	0.00036622	0.00140385	0.00036622
-0.162389	-0.05343791	-0.162389	-0.05343791
-0.15039521	-0.04928739	-0.15039521	-0.04928739
-0.24414808	-0.08032472	-0.24414808	-0.08032472
-0.09198279	-0.03015229	-0.09198279	-0.03015229
-0.03463851	-0.01132237	-0.03463851	-0.01132237
-0.01300089	-0.00427259	-0.01300089	-0.00427259
-0.00482192	-0.00180059	-0.00482192	-0.00180059
-0.00183111	-0.00057985	-0.00183111	-0.00057985
0.15646839	0.05136265	0.15646839	0.05136265
0.14954069	0.04901273	0.14954069	0.04901273
0.35959959	0.11770989	0.35959959	0.11770989
0.13544114	0.04428236	0.13544114	0.04428236
0.05096591	0.01669363	0.05096591	0.01669363
0.01919614	0.00625629	0.01919614	0.00625629
0.00720237	0.00228889	0.00720237	0.00228889
0.00274667	0.000824	0.00274667	0.000824
-0.09295938	-0.03042695	-0.09295938	-0.03042695
-0.15271463	-0.05020295	-0.15271463	-0.05020295
-0.33005768	-0.10846278	-0.33005768	-0.10846278
-0.17636646	-0.0581988	-0.17636646	-0.0581988
-0.06640828	-0.02194281	-0.06640828	-0.02194281
-0.02499466	-0.00827052	-0.02499466	-0.00827052
-0.00943022	-0.0029603	-0.00943022	-0.0029603
-0.00354015	-0.00119022	-0.00354015	-0.00119022
-0.00125126	-0.00054933	-0.00125126	-0.00054933
0.15115818	0.04959258	0.15115818	0.04959258
0.13913389	0.04568621	0.13913389	0.04568621
0.2590411	0.08471938	0.2590411	0.08471938
0.09756768	0.03180028	0.09756768	0.03180028
0.03674429	0.01196326	0.03674429	0.01196326
0.01382488	0.00439467	0.01382488	0.00439467
0.00518815	0.001648	0.00518815	0.001648
0.00195318	0.00064089	0.00195318	0.00064089
-0.17429121	-0.05706961	-0.17429121	-0.05706961
-0.15073092	-0.04956206	-0.15073092	-0.04956206
-0.3364971	-0.11056856	-0.3364971	-0.11056856
-0.12671286	-0.04159673	-0.12671286	-0.04159673
-0.04766991	-0.01583911	-0.04766991	-0.01583911
-0.01791437	-0.00601215	-0.01791437	-0.00601215
-0.00671407	-0.00228889	-0.00671407	-0.00228889
-0.00253304	-0.00079348	-0.00253304	-0.00079348
0.07742546	0.02548296	0.07742546	0.02548296
0.14438307	0.04736473	0.14438307	0.04736473
0.3328959	0.10919522	0.3328959	0.10919522
0.1866512	0.06106754	0.1866512	0.06106754
0.07031465	0.0229194	0.07031465	0.0229194
0.02649007	0.00848415	0.02649007	0.00848415
0.01001007	0.00302133	0.01001007	0.00302133
0.0037843	0.00103763	0.0037843	0.00103763
0.00137333	0.0004883	0.00137333	0.0004883
-0.16891995	-0.05529954	-0.16891995	-0.05529954
-0.14181951	-0.04657125	-0.14181951	-0.04657125
-0.24298838	-0.07983642	-0.24298838	-0.07983642
-0.09149449	-0.03009125	-0.09149449	-0.03009125
-0.03442488	-0.01135289	-0.03442488	-0.01135289
-0.01290933	-0.00436415	-0.01290933	-0.00436415
-0.00479141	-0.00186163	-0.00479141	-0.00186163
-0.00183111	-0.00054933	-0.00183111	-0.00054933
0.15399639	0.05047762	0.15399639	0.05047762
0.13873714	0.0455031	0.13873714	0.0455031
0.35660878	0.11694693	0.35660878	0.11694693
0.13431196	0.04397717	0.13431196	0.04397717
0.05059969	0.01644948	0.05059969	0.01644948
0.01904355	0.00616474	0.01904355	0.00616474
0.00717185	0.00222785	0.00717185	0.00222785
0.00271615	0.00070193	0.00271615	0.00070193
-0.09811701	-0.03216651	-0.09811701	-0.03216651
-0.15375225	-0.05038606	-0.15375225	-0.05038606
-0.33930477	-0.11120945	-0.33930477	-0.11120945
-0.17499313	-0.05752739	-0.17499313	-0.05752739
-0.06585895	-0.02172918	-0.06585895	-0.02172918
-0.02478103	-0.00814844	-0.02478103	-0.00814844
-0.00930815	-0.00305185	-0.00930815	-0.00305185
-0.00341807	-0.00134281	-0.00341807	-0.00134281
-0.00125126	-0.00057985	-0.00125126	-0.00057985
0.14810632	0.04852443	0.14810632	0.04852443
0.13611256	0.0446791	0.13611256	0.0446791
0.25708792	0.0842616	0.25708792	0.0842616
0.09680471	0.03170873	0.09680471	0.03170873
0.03650014	0.01184118	0.03650014	0.01184118
0.01376385	0.00436415	0.01376385	0.00436415
0.00518815	0.00158696	0.00518815	0.00158696
0.0019837	0.0004883	0.0019837	0.0004883
-0.16742454	-0.05493332	-0.16742454	-0.05493332
-0.14368114	-0.04727317	-0.14368114	-0.04727317
-0.33475754	-0.11008026	-0.33475754	-0.11008026
-0.12607196	-0.0413831	-0.12607196	-0.0413831
-0.0474868	-0.01559496	-0.0474868	-0.01559496
-0.01782281	-0.00595111	-0.01782281	-0.00595111
-0.00668355	-0.00219733	-0.00668355	-0.00219733
-0.00244148	-0.00097659	-0.00244148	-0.00097659
0.07620472	0.02502518	0.07620472	0.02502518
0.14423047	0.04724265	0.14423047	0.04724265
0.33704641	0.11044648	0.33704641	0.11044648
0.18521683	0.06064028	0.18521683	0.06064028
0.0697348	0.02282785	0.0697348	0.02282785
0.0262154	0.00860622	0.0262154	0.00860622
0.009888	0.00314341	0.009888	0.00314341
0.00375378	0.00103763	0.00375378	0.00103763
0.00137333	0.00045778	0.00137333	0.00045778
-0.16156499	-0.05304117	-0.16156499	-0.05304117
-0.14120914	-0.04647969	-0.14120914	-0.04647969
-0.24109623	-0.07940916	-0.24109623	-0.07940916
-0.09082308	-0.02978607	-0.09082308	-0.02978607
-0.03418073	-0.01126133	-0.03418073	-0.01126133
-0.01284829	-0.00427259	-0.01284829	-0.00427259
-0.00476089	-0.00173956	-0.00476089	-0.00173956
-0.00177007	-0.00067141	-0.00177007	-0.00067141
0.15012054	0.04931791	0.15012054	0.04931791
0.13446455	0.04388562	0.13446455	0.04388562
0.35422835	0.11593982	0.35422835	0.11593982
0.13342692	0.04358043	0.13342692	0.04358043
0.05023347	0.01638844	0.05023347	0.01638844
0.01889096	0.00619526	0.01889096	0.00619526
0.00704978	0.00231941	0.00704978	0.00231941
